X,Y,OBJECTID,FORMULARIO,CODIGO_ACCIDENTE,FECHA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,GRAVEDAD,CLASE_ACC,LOCALIDAD
-74.1152699479999,4.50413062085212,420225,A001128246,10515978,2020/05/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.164425582,4.61432443684853,420226,A001175873,10516006,2020/05/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.073437858,4.60368926784886,420227,A001176176,10516014,2020/05/26 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SANTA FE
-74.146892997,4.66959913684671,420228,A001127780,10516004,2020/05/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.1553088869999,4.60601532184883,420229,A001175743,10516010,2020/05/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.063630089,4.73661714884454,420230,A001175904,10516011,2020/05/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.11921144,4.61331509984854,420231,A001176250,10516015,2020/05/26 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.152490713,4.62971547884801,420232,A001127658,10516020,2020/05/26 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.08603413,4.61647421584844,420233,A001135157,10515994,2020/05/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.1252521219999,4.4733093918531,420234,A001136561,10515997,2020/05/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.0874724289999,4.67960704584642,420235,A001176251,10516016,2020/05/26 00:00:00+00,2020,CON HERIDOS,ATROPELLO,ENGATIVA
-74.1065977929999,4.64963436684736,420236,A001128510,10515980,2020/05/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.1352288639999,4.65999791584706,420237,A001128650,10515981,2020/05/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.122317218,4.62945680284803,420238,A001175953,10516003,2020/05/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1029257929999,4.59488389484918,420239,A001136559,10516021,2020/05/28 00:00:00+00,2020,CON HERIDOS,CHOQUE,LOS MARTIRES
-74.1431524019999,4.7100721328454,420240,A001175878,10515995,2020/05/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.114595545,4.51048572285191,420241,A001128383,10516000,2020/05/12 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.091649322,4.65054938884735,420242,A001176128,10516018,2020/05/25 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.0572936579999,4.72547302084489,420243,A001127695,10515974,2020/05/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.151352323,4.58921518084934,420244,A001175926,10515970,2020/05/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.0852022729999,4.64965846184738,420245,A001176008,10515973,2020/05/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.1514616379999,4.66939748984673,420246,A001128574,10515983,2020/05/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.0552121539999,4.68699589484617,420247,A001175707,10515999,2020/05/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.07754023,4.60710164884879,420248,A001176174,10516007,2020/05/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,SANTA FE
-74.154053059,4.63236137284793,420249,A001175890,10516009,2020/05/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.0798909119999,4.7346505488446,420250,A001176153,10516017,2020/05/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.0909602099999,4.68969374984609,420251,A001176002,10515972,2020/05/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.093225446,4.5910765728493,420252,A001128697,10515982,2020/05/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.1500553819999,4.67813926784646,420253,A001175610,10515990,2020/05/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.029016944,4.7294986738448,420254,A001175758,10516002,2020/05/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.179615702,4.60357987384888,420255,A001176404,10516019,2020/05/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.066619435,4.69685478784584,420256,A001127696,10515975,2020/05/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.095628196,4.71517314484525,420257,A001176234,10516012,2020/05/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.0880970059999,4.61098110584865,420258,A001127748,10516026,2020/05/28 00:00:00+00,2020,CON HERIDOS,CHOQUE,LOS MARTIRES
-74.049768117,4.73202213284469,420259,A001177923,10519072,2020/07/06 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.1060004249999,4.59105666584928,420260,A001177729,10519078,2020/06/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,ANTONIO NARIÑO
-74.186615488,4.62799463784811,420261,A001179085,10519080,2020/08/25 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.087448144,4.67513231684652,420262,A001179718,10519108,2020/08/26 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.159419255,4.62131453784828,420263,A001179719,10519120,2020/08/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.104839533,4.59742454684909,420264,A001177631,10519064,2020/06/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.055822115,4.70726018884552,420265,A001177611,10519059,2020/06/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.128251586,4.61226682084859,420266,A001180582,10519070,2020/08/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.194655347,4.60361383384887,420267,A001180534,10519085,2020/08/26 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.146773234,4.62648588384812,420268,A001180503,10519116,2020/08/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.152679022,4.61657383484847,420269,A001127283,10519122,2020/08/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.1004409619999,4.58227358884959,420270,A001180648,10519066,2020/08/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,SANTA FE
-74.206913673,4.60859276084873,420271,A001179255,10519084,2020/08/26 00:00:00+00,2020,CON HERIDOS,ATROPELLO,BOSA
-74.0873809889999,4.67540082484655,420272,A001177617,10519061,2020/06/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.095879903,4.59405102884921,420273,A001177691,10519071,2020/06/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.116234901,4.71469634684524,420274,A001177694,10519073,2020/06/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.0712981569999,4.59693901484907,420275,A001180583,10519102,2020/08/25 00:00:00+00,2020,CON HERIDOS,CHOQUE,SANTA FE
-74.1167905419999,4.53983281985098,420276,A001180777,10519104,2020/08/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,USME
-74.084922682,4.59814082484903,420277,A001180795,10519112,2020/08/25 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SAN CRISTOBAL
-74.122982146,4.57246044284991,420278,A001181056,10519118,2020/08/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,RAFAEL URIBE URIBE
-74.093344077,4.61576558484851,420279,A001180872,10519103,2020/08/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.139321201,4.67485368484658,420280,A001178022,10519076,2020/07/06 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.125649261,4.67232432884664,420281,A001180409,10519081,2020/08/26 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.1501336869999,4.62762530984809,420282,A001178074,10519082,2020/07/06 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.118793064,4.49201334685253,420283,A001176933,10519090,2020/08/26 00:00:00+00,2020,CON HERIDOS,CHOQUE,USME
-74.118456357,4.52660684785137,420284,A001180782,10519093,2020/08/26 00:00:00+00,2020,CON HERIDOS,CHOQUE,USME
-74.1810233739999,4.6093485168487,420285,A001178084,10519095,2020/08/26 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.197110156,4.64046430784768,420286,A001180474,10519099,2020/08/25 00:00:00+00,2020,CON HERIDOS,ATROPELLO,BOSA
-74.0224266929999,4.74113267184441,420287,A001179876,10519105,2020/08/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.088693496,4.68817136684613,420288,A001180721,10519110,2020/08/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.102038776,4.67725368284649,420289,A001180747,10519113,2020/08/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.1178698849999,4.56839750385004,420290,A001180518,10519114,2020/08/26 00:00:00+00,2020,CON HERIDOS,ATROPELLO,RAFAEL URIBE URIBE
-74.1177914259999,4.51483507285175,420291,A001180797,10519115,2020/08/25 00:00:00+00,2020,CON HERIDOS,ATROPELLO,USME
-74.061716697,4.63997963884769,420292,A001179649,10519123,2020/08/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,CHAPINERO
-74.093078679,4.68553606484623,420293,A001179695,10519126,2020/08/27 00:00:00+00,2020,CON HERIDOS,ATROPELLO,ENGATIVA
-74.126575069,4.61758219684842,420294,A001180668,10519106,2020/08/25 00:00:00+00,2020,CON HERIDOS,CAIDA DE OCUPANTE,PUENTE ARANDA
-74.159648364,4.64972754284737,420295,A001180043,10519062,2020/08/26 00:00:00+00,2020,CON HERIDOS,ATROPELLO,KENNEDY
-74.085679393,4.60704669484878,420296,A001178043,10519079,2020/07/06 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.1287137369999,4.61056965884862,420297,A001180754,10519075,2020/08/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.097274018,4.70024757484573,420298,A001180532,10519098,2020/08/26 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.09199473,4.69042315784605,420299,A001180222,10519107,2020/08/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.1257210159999,4.56241934285021,420300,A001180853,10519117,2020/08/25 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.107309282,4.49824752585231,420301,A001180250,10519121,2020/08/25 00:00:00+00,2020,CON HERIDOS,CAIDA DE OCUPANTE,USME
-74.135614851,4.61762777284841,420302,A001180941,10519130,2020/08/27 00:00:00+00,2020,CON HERIDOS,ATROPELLO,KENNEDY
-74.038604634,4.67954705284638,420303,A001177958,10518844,2020/08/20 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.105488436,4.58237898684955,420304,A001180275,10518853,2020/08/21 00:00:00+00,2020,CON HERIDOS,CHOQUE,RAFAEL URIBE URIBE
-74.105072401,4.61909082284835,420305,A001179345,10518830,2020/08/19 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.1445570129999,4.5446028008508,420306,A001180146,10518831,2020/08/19 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.110293755,4.67193408884665,420307,A001179924,10518841,2020/08/20 00:00:00+00,2020,CON HERIDOS,ATROPELLO,ENGATIVA
-74.152490713,4.62971547884801,420308,A001180692,10518855,2020/08/21 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.1716439049999,4.56833301085003,420311,A001132778,10510943,2020/02/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.056333144,4.69013817584607,420328,A001128153,10515085,2020/04/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.0558184239999,4.69733941184585,420331,A001132484,10509564,2020/01/29 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.054518415,4.70090960984572,420336,A001131717,10509278,2020/01/25 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.0398246729999,4.66825396984675,420356,A001130168,10508091,2020/01/12 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.083644154,4.57627493684977,420359,A001132585,10510362,2020/02/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,ANTONIO NARIÑO
-74.085864084,4.56860095984999,420366,A001130262,10509395,2020/01/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.086559875,4.56749140185003,420376,A001132769,10510067,2020/02/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.091339793,4.5592518538503,420386,A001130978,10508470,2020/01/16 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SAN CRISTOBAL
-74.094763122,4.55212857385056,420389,A001127167,10508462,2020/01/16 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SAN CRISTOBAL
-74.113126194,4.53638459585108,420398,A001128704,10515325,2020/05/06 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.0925640259999,4.76080810484374,420399,A001128165,10515292,2020/05/05 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.086915884,4.54677775985073,420409,A001127952,10514300,2020/03/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.172396358,4.59613079084913,420412,A001128438,10515239,2020/05/02 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.035181014,4.74143375384442,420414,A001136282,10515147,2020/04/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.152067014,4.55781617885036,420422,A001128295,10515359,2020/05/07 00:00:00+00,2020,CON HERIDOS,CAIDA DE OCUPANTE,CIUDAD BOLIVAR
-74.112758405,4.72412915584497,420423,A001135227,10515334,2020/05/07 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.159440057,4.58683391984944,420428,A001175711,10515581,2020/05/13 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.1705852759999,4.62837755784809,420430,A001175624,10515743,2020/05/19 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.140420228,4.65521721284722,420431,A001136612,10515261,2020/05/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.067204149,4.6273524128481,420435,A001133538,10511782,2020/02/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.048192107,4.73848875884451,420450,A001135248,10513671,2020/03/11 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.048192801,4.73851908284446,420452,A001131146,10508577,2020/01/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.04818557,4.73856009084451,420455,A001133778,10511423,2020/02/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.1397300519999,4.58737850284939,420475,A001135949,10513248,2020/03/07 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.0988020619999,4.54418603385083,420488,A001130346,10507786,2020/01/08 00:00:00+00,2020,CON HERIDOS,ATROPELLO,CIUDAD BOLIVAR
-74.078214061,4.5787914318497,420494,A001127792,10514934,2020/04/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.0936145269999,4.56824822685,420495,A001129524,10508534,2020/01/20 00:00:00+00,2020,CON HERIDOS,CHOQUE,RAFAEL URIBE URIBE
-74.1397730419999,4.66409690884689,420498,A001180291,10518876,2020/08/21 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.137233994,4.59123291584925,420499,A001180676,10518880,2020/08/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.060447637,4.66967242484673,420500,A001180725,10518888,2020/08/23 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.142863368,4.66891833984677,420501,A001180125,10518889,2020/08/23 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.075331552,4.60794382784872,420502,A001177015,10518881,2020/08/27 00:00:00+00,2020,CON MUERTOS,ATROPELLO,SANTA FE
-74.095624207,4.65037438584738,420503,A001179755,10518884,2020/08/22 00:00:00+00,2020,CON HERIDOS,ATROPELLO,TEUSAQUILLO
-74.053739987,4.65772338084711,420504,A001180466,10518886,2020/08/22 00:00:00+00,2020,CON HERIDOS,ATROPELLO,CHAPINERO
-74.1478941679999,4.59875487284907,420505,A001180470,10518883,2020/08/22 00:00:00+00,2020,CON HERIDOS,ATROPELLO,KENNEDY
-74.083749585,4.57635962184975,420506,A001180562,10518882,2020/08/21 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SAN CRISTOBAL
-74.180237634,4.59754722784908,420507,A001180681,10518879,2020/08/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.1233634709999,4.57466623784979,420511,A001128326,10515090,2020/04/27 00:00:00+00,2020,CON HERIDOS,ATROPELLO,RAFAEL URIBE URIBE
-74.089634949,4.78283547984307,420514,A001128586,10515501,2020/05/11 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.141852002,4.57855052084971,420519,A001131316,10515613,2020/05/11 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.114279122,4.72125990484507,420521,A001133142,10510709,2020/02/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.109358614,4.70701251684553,420526,A001127603,10515111,2020/04/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.084128546,4.73770851984453,420528,A001128555,10515421,2020/05/08 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.125629493,4.71268453984533,420530,A001135229,10515166,2020/04/29 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.102784968,4.59497134384915,420531,A001128338,10515619,2020/05/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.1430041519999,4.56667441185009,420532,A001128292,10515115,2020/04/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.138675624,4.65663006484716,420534,A001136244,10515226,2020/05/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.122205563,4.62915746384805,420537,A001128359,10515223,2020/04/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.090669525,4.53309483885118,420538,A001134144,10511248,2020/02/17 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.1542111049999,4.67762153584648,420542,A001131484,10508941,2020/01/23 00:00:00+00,2020,CON HERIDOS,ATROPELLO,FONTIBON
-74.092998729,4.53025247785124,420544,A001132137,10510152,2020/02/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.085694358,4.56890186785003,420556,A001178123,10518514,2020/08/07 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.0896121769999,4.5622354528502,420559,A001176588,10516145,2020/05/31 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SAN CRISTOBAL
-74.089606803,4.56224537885022,420560,A001133683,10511764,2020/02/22 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SAN CRISTOBAL
-74.089607423,4.56224186385022,420561,A001178571,10517846,2020/07/10 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.091317892,4.5592556648503,420567,A001127916,10514360,2020/03/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.092380609,4.55788764185034,420573,A001128278,10516236,2020/05/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.093583858,4.55483193985046,420580,A001135655,10514180,2020/03/17 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.122501854,4.5752476768498,420595,A001133136,10511132,2020/02/16 00:00:00+00,2020,CON HERIDOS,ATROPELLO,RAFAEL URIBE URIBE
-74.1242515979999,4.57194282484992,420597,A001136557,10514262,2020/03/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,RAFAEL URIBE URIBE
-74.125312715,4.56923415084999,420601,A001134208,10511870,2020/02/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,RAFAEL URIBE URIBE
-74.125553796,4.56924404184998,420603,A001133644,10511847,2020/02/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,RAFAEL URIBE URIBE
-74.126675737,4.56680703885006,420605,A001133645,10513469,2020/03/09 00:00:00+00,2020,CON HERIDOS,CHOQUE,RAFAEL URIBE URIBE
-74.1206658419999,4.53513810785113,420622,A001134325,10511843,2020/02/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,USME
-74.121384169,4.53154386885125,420627,A001131990,10509542,2020/01/30 00:00:00+00,2020,CON HERIDOS,CHOQUE,USME
-74.1214537179999,4.53111518185125,420629,A001132110,10510262,2020/02/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.1267694969999,4.56462740385012,420637,A001180245,10519157,2020/08/28 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.135584302,4.57468950884982,420638,A001179363,10519162,2020/08/28 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.1225201189999,4.60112364384895,420639,A001181166,10519168,2020/08/29 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.06544472,4.66193617584697,420640,A001180088,10519172,2020/08/31 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.0798998189999,4.62944170884804,420641,A001180087,10519173,2020/08/29 00:00:00+00,2020,CON HERIDOS,VOLCAMIENTO,TEUSAQUILLO
-74.1082441459999,4.74534862084428,420642,A001180804,10519131,2020/08/27 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SUBA
-74.1146445319999,4.49901115585228,420643,A001179757,10519139,2020/08/29 00:00:00+00,2020,CON HERIDOS,ATROPELLO,USME
-74.0459285649999,4.68646778184615,420644,A001180603,10519151,2020/08/29 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.140321941,4.59818940784906,420645,A001180986,10519158,2020/08/29 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.10023447,4.74899279784417,420646,A001181087,10519147,2020/08/29 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.054745333,4.73925173184449,420647,A001180914,10519149,2020/08/29 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SUBA
-74.1197836489999,4.60152092084893,420648,A001180427,10519133,2020/08/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.03992283,4.74856118884415,420649,A001180822,10519165,2020/08/28 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.077625707,4.6818564798463,420650,A001181071,10519169,2020/08/28 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.064551901,4.6581896288471,420651,A001180584,10519171,2020/08/28 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.119757033,4.52693201985138,420655,A001133952,10511245,2020/02/17 00:00:00+00,2020,CON HERIDOS,CHOQUE,USME
-74.118297653,4.52434913085147,420660,A001131143,10508473,2020/01/16 00:00:00+00,2020,CON HERIDOS,CAIDA DE OCUPANTE,USME
-74.1142300769999,4.50907789185195,420679,A001128238,10515315,2020/05/03 00:00:00+00,2020,SOLO DANOS,VOLCAMIENTO,USME
-74.1142586569999,4.50644930785206,420682,A001134687,10512265,2020/02/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.116192777,4.5022769438522,420687,A001134912,10512466,2020/02/29 00:00:00+00,2020,CON HERIDOS,ATROPELLO,USME
-74.0771551019999,4.56939110984997,420694,A001130165,10507926,2020/01/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.0487043159999,4.70095019684571,420698,A001128576,10515399,2020/05/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.068113156,4.67077677384669,420699,A001128357,10515408,2020/05/08 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.097528572,4.68918558484612,420700,A001136622,10515385,2020/05/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.083804782,4.6144101928485,420701,A001128211,10515392,2020/05/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.1262795179999,4.72776434384483,420702,A001133335,10515395,2020/05/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.0780252439999,4.65233818484731,420703,A001128413,10515396,2020/05/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.0749195129999,4.61853295884839,420704,A001128002,10515404,2020/05/07 00:00:00+00,2020,CON HERIDOS,CHOQUE,TEUSAQUILLO
-74.10311995,4.75039335484408,420705,A001128561,10515409,2020/05/09 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.0695198779999,4.65054425684734,420706,A001136222,10515425,2020/05/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.093124583,4.57425685784985,420707,A001135687,10515420,2020/05/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.1122790869999,4.63245520384795,420708,A001131748,10515423,2020/05/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.136577679,4.6494808578474,420709,A001128488,10515386,2020/05/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.145262035,4.67228604584666,420710,A001128607,10515390,2020/05/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.1434943149999,4.56558338185012,420711,A001128440,10515397,2020/05/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.063982777,4.66082396784701,420712,A001128358,10515410,2020/05/08 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.135417904,4.69303745784597,420713,A001128595,10515418,2020/05/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.091632859,4.73928044884445,420714,A001128539,10515412,2020/05/08 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.129507339,4.57267019684988,420715,A001127653,10515382,2020/05/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.1146696979999,4.50372353185212,420716,A001128492,10515388,2020/05/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.0437304129999,4.67140234084665,420717,A001128146,10515403,2020/05/04 00:00:00+00,2020,CON HERIDOS,CHOQUE,CHAPINERO
-74.1715362099999,4.59601184184913,420718,A001128714,10515411,2020/05/09 00:00:00+00,2020,CON HERIDOS,ATROPELLO,BOSA
-74.0750367699999,4.6741415598466,420719,A001128600,10515422,2020/05/08 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.1353237339999,4.61650470084847,420720,A001128651,10515393,2020/05/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.015292377,4.73080532484475,420721,A001128239,10515413,2020/05/10 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
